Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Toyoda,suv,4,1992,"76,406 SAR",1998,"43,933 SAR",108904,11.18,2WD,standard,Madinah,2,2,Gray,individual,0
Honta,crossover,4,2002,"62,093 SAR",2004,"40,693 SAR",88956000mts,11.52,2WD,standard,Dammam,6,2,Red,company,0
Nesshan,SUV,8,2000,,2008,"21,096 SAR",83594,8.62,2WD,standard,Makkah,12,4,Silver,individual,1
Masda,suv,4,2004,"80,752 SAR",2007,"50,365 SAR",28302,11.21,2WD,standard,Madinah,6,2,Blue,individual,0
BeEmW,crossover,8,1998,"96,372 SAR",2002,"51,315 SAR",180526,4.05,4WD,standard,RYD,2,2,Black,individual,0
JournalMotors,sedan,4,2005,"92,251 SAR",2012,"39,437 SAR",133787,11.73,4WD,standard,Jeddah,-2,2,Black,individual,0
Fourd,SEDAN,8,2006,"94,096 SAR",2012,"40,226 SAR",103972,7.16,4WD,standard,Makkah,7,2,Silver,individual,0
Nesshan,suv,4,2005,,2009,"45,923 SAR",74891000mts,13.15,2WD,standard,Medina,-5,3,Black,individual,0
Honta,crossover,4,2001,"60,875 SAR",2007,"31,959 SAR",82087000mts,13.59,2WD,standard,AdDhahran,2,1,Gray,individual,0
BeEmW,sedan,4,2004,"75,368 SAR",2006,"44,688 SAR",73806,4.34,2WD,standard,Madinah,4,2,Brown,company,0
Masda,suv,6,2001,"127,838 SAR",2004,"75,745 SAR",107959,10.29,4WD,premium,Medina,6,2,White,company,0
Huendae,suv,6,2003,,2007,"61,796 SAR",85282,10.67,4WD,standard,Jeddah,0,1,Black,individual,1
Huendae,suv,4,2002,"108,662 SAR",2010,"27,725 SAR",412422,14.05,2WD,premium,Dammam,8,3,White,individual,0
JournalMotors,sedan,6,2005,"129,151 SAR",2009,"65,150 SAR",78171,3.11,4WD,premium,AdDhahran,5,2,Gray,individual,0
JournalMotors,suv,4,2002,"108,662 SAR",2009,"46,453 SAR",85663,6.03,2WD,standard,Makkah,-3,2,Black,company,0
JournalMotors,crossover,4,2003,"88,668 SAR",2007,"44,728 SAR",83943000mts,5.5,2WD,standard,Dhahran,9,1,Silver,individual,0
Masda,sedan,4,1994,,1998,"36,195 SAR",85260,13.24,2WD,premium,Jeddah,7,2,Red,company,1
Mercetes,SUV,4,2000,,2005,"51,594 SAR",39996000mts,4.36,2WD,standard,Dammam,2,2,White,individual,0
Masda,SEDAN,8,1996,"55,136 SAR",1996,"39,390 SAR",631,13.78,4WD,standard,JED,5,3,White,company,1
Nesshan,sedan,4,2005,"54,911 SAR",2008,"41,858 SAR",37493000mts,18.44,2WD,standard,Dhahran,2,2,Brown,individual,0
JournalMotors,SEDAN,4,1996,"64,326 SAR",1998,"36,234 SAR",80679,8.67,2WD,standard,Jeddah,8,4,Gray,individual,0
JournalMotors,CROSSOVER,4,1998,"112,434 SAR",2006,"25,955 SAR",401212,6.47,2WD,premium,DMM,8,2,Blue,company,0
Toyoda,sedan,4,2000,"100,265 SAR",2006,"56,933 SAR",227423,15.55,4WD,premium,Dhahran,5,2,White,individual,1
Masda,SEDAN,6,2004,,2008,"29,940 SAR",158920,9.11,2WD,standard,Riyadh,-3,2,Black,individual,1
Nesshan,suv,4,2000,"74,602 SAR",2006,"37,207 SAR",217304,13.15,2WD,standard,RYD,3,2,Red,individual,0
Honta,sedan,8,1994,"74,194 SAR",1998,"41,366 SAR",39083,11.27,4WD,premium,Mecca,-3,3,Silver,company,0
Shevy,SUV,6,2002,,2009,"65,034 SAR",81501,5.17,2WD,premium,Jeddah,10,1,Gray,individual,0
JournalMotors,SEDAN,4,2007,"95,978 SAR",2016,"24,618 SAR",186460,8.0,4WD,standard,Riyadh,5,2,White,individual,0
Shevy,sedan,4,2008,"137,056 SAR",2012,"69,137 SAR",23634,8.95,4WD,premium,Dammam,6,2,Red,company,0
JournalMotors,suv,4,2003,"110,836 SAR",2006,"65,671 SAR",64988,6.43,2WD,standard,Dammam,9,2,White,company,1
Fourd,suv,8,2003,"133,003 SAR",2005,"78,863 SAR",96666,4.21,4WD,standard,Jeddah,-2,1,Black,individual,0
Fourd,crossover,4,1998,,2002,"38,486 SAR",162997,7.18,2WD,standard,Madinah,4,1,Silver,company,0
Wolksvagon,suv,4,2001,"91,313 SAR",2005,"58,548 SAR",77686000mts,5.72,2WD,standard,Madinah,5,2,Black,individual,1
BeEmW,suv,8,2005,,2013,"37,465 SAR",366008,3.9,4WD,standard,Dammam,-3,2,Gray,individual,0
Toyoda,SUV,6,2006,"100,817 SAR",2010,"58,339 SAR",186137,8.08,2WD,standard,Dammam,10,4,Black,individual,1
Wolksvagon,suv,6,1997,"101,231 SAR",2002,"54,482 SAR",91754000mts,7.74,4WD,standard,RYD,-3,1,White,company,0
JournalMotors,SEDAN,4,2005,"92,251 SAR",2009,"46,536 SAR",81907,6.82,4WD,standard,JED,-2,3,White,individual,0
Honta,sedan,4,2003,"73,890 SAR",2010,"38,404 SAR",149886,21.25,2WD,premium,Madinah,-5,2,Red,individual,0
Nesshan,suv,4,2005,"82,367 SAR",2009,"45,923 SAR",72595,8.34,2WD,standard,Medina,-2,2,Black,individual,0
Shevy,suv,8,2002,"130,395 SAR",2006,"65,777 SAR",210049,3.68,4WD,standard,Riyadh,1,1,Black,company,0
JournalMotors,SEDAN,4,2004,"75,368 SAR",2009,"37,231 SAR",51972000mts,12.2,2WD,standard,Makkah,2,3,Black,individual,0
Wolksvagon,CROSSOVER,4,2007,,2013,"51,087 SAR",133744,8.2,4WD,standard,Madinah,4,3,White,company,0
Nesshan,SUV,4,1996,"115,787 SAR",2002,"57,748 SAR",271240,10.71,4WD,premium,RYD,3,1,White,individual,0
Wolksvagon,SEDAN,8,2001,,2004,"41,583 SAR",21208000mts,12.18,2WD,standard,Riyadh,4,3,White,company,0
Honta,crossover,4,2007,,2012,"40,425 SAR",109565,12.44,4WD,standard,Dhahran,-3,2,Red,individual,0
JournalMotors,SUV,4,2003,"110,836 SAR",2007,"59,017 SAR",193645,4.33,2WD,standard,Dammam,3,2,Black,individual,0
Huendae,suv,8,2002,"93,139 SAR",2005,"60,995 SAR",24421,7.52,4WD,standard,Riyadh,8,1,Red,individual,1
JournalMotors,CROSSOVER,8,1994,"89,033 SAR",2000,"38,061 SAR",49941,2.55,4WD,standard,Medina,6,1,Black,individual,0
Masda,SEDAN,4,2001,"50,729 SAR",2006,"26,174 SAR",120042,13.22,2WD,standard,Jeddah,-5,3,Gray,individual,1
Huendae,crossover,4,2002,"62,093 SAR",2009,"35,858 SAR",60803,17.74,2WD,standard,Madinah,3,2,Black,individual,0
Fourd,sedan,6,1992,"71,313 SAR",1997,"31,705 SAR",93374,4.69,4WD,standard,Medina,11,1,Silver,individual,0
Wolksvagon,suv,4,1997,"84,359 SAR",1998,"69,674 SAR",38212,7.65,2WD,standard,Dammam,9,1,Red,individual,1
Honta,sedan,4,2000,"49,734 SAR",2004,"35,585 SAR",45213000mts,26.56,2WD,standard,Riyadh,-2,3,White,company,1
Masda,SEDAN,4,2001,"50,729 SAR",2001,"34,516 SAR",652,11.97,2WD,standard,Madinah,11,3,White,individual,0
Wolksvagon,SUV,4,2003,,2007,"60,913 SAR",79590,12.0,2WD,standard,Makkah,-5,3,White,individual,1
Huendae,sedan,4,2001,"71,021 SAR",2003,"51,198 SAR",73089000mts,15.99,2WD,premium,Madinah,9,1,White,individual,0
JournalMotors,sedan,6,2004,,2011,"35,799 SAR",140105,3.52,2WD,standard,Makkah,-3,3,Blue,company,0
Honta,suv,4,2003,"110,836 SAR",2005,"84,106 SAR",38293,15.38,2WD,premium,Dhahran,6,2,Silver,individual,0
Fourd,SUV,8,1994,"129,839 SAR",2000,"61,673 SAR",68800,1.88,2WD,premium,RYD,-5,2,White,company,0
Masda,sedan,8,2006,"78,413 SAR",2010,"43,719 SAR",70323,9.8,2WD,premium,Mecca,5,3,Blue,individual,0
Toyoda,sedan,8,2007,,2009,"76,141 SAR",17672,12.79,2WD,premium,Mecca,9,1,White,company,1
Huendae,crossover,4,1991,,1993,"36,000 SAR",99114000mts,18.02,2WD,standard,Madinah,8,2,Silver,individual,0
Shevy,SEDAN,4,2000,"69,628 SAR",2004,"35,036 SAR",81610,6.05,2WD,standard,Makkah,4,4,Black,individual,1
Honta,suv,6,2001,,2004,"49,832 SAR",66781000mts,13.01,2WD,standard,Madinah,7,2,Red,individual,1
Fourd,suv,4,2005,"161,439 SAR",2012,"69,015 SAR",44522000mts,4.89,2WD,premium,Medina,6,1,White,individual,0
Shevy,suv,6,1996,"135,085 SAR",2000,"61,175 SAR",207567,6.08,2WD,premium,Riyadh,4,4,Gray,individual,1
Fourd,sedan,4,1998,,2001,"45,318 SAR",58042,4.97,4WD,standard,Riyadh,7,2,Red,individual,0
Masda,suv,4,2006,"84,014 SAR",2012,"44,107 SAR",46670000mts,10.92,2WD,standard,Dhahran,-2,1,Gray,individual,0
Huendae,SUV,4,2004,"80,752 SAR",2009,"37,697 SAR",226509,11.53,2WD,standard,Dhahran,5,3,Silver,company,0
Masda,suv,4,1997,"70,299 SAR",2002,"36,272 SAR",46097,12.37,2WD,standard,Jeddah,-3,2,Gray,individual,1
Shevy,suv,4,2006,"117,620 SAR",2008,"77,490 SAR",77143000mts,4.28,2WD,standard,Jeddah,2,1,Black,individual,0
Huendae,SEDAN,4,2003,"63,334 SAR",2007,"35,311 SAR",65211,13.35,4WD,standard,Madinah,-2,2,Red,individual,0
Wolksvagon,sedan,4,1999,"58,511 SAR",2002,"43,965 SAR",67711,17.32,2WD,standard,Makkah,6,1,Gray,individual,0
Huendae,sedan,8,1997,,2005,"12,622 SAR",72481,14.06,2WD,standard,Makkah,6,4,Black,individual,0
Fourd,SEDAN,4,1998,"66,925 SAR",2002,"35,448 SAR",27088,8.52,2WD,standard,Riyadh,9,2,White,individual,1
Toyoda,suv,4,1997,"84,359 SAR",2000,"54,744 SAR",50204,10.42,2WD,standard,Makkah,5,4,Blue,individual,0
JournalMotors,suv,4,2004,"189,928 SAR",2009,"88,664 SAR",113734,3.47,4WD,premium,Riyadh,-2,2,White,individual,1
Honta,suv,6,1990,,1995,"35,085 SAR",101913000mts,8.25,2WD,standard,Medina,1,1,Silver,individual,1
Fourd,suv,4,1998,"120,465 SAR",2005,"51,498 SAR",71043,4.4,4WD,standard,Riyadh,-2,2,Silver,individual,0
Fourd,sedan,6,2007,"79,981 SAR",2012,"35,559 SAR",99986,5.71,2WD,standard,Dhahran,-5,2,Gray,individual,0
Shevy,SEDAN,4,2005,"76,875 SAR",2010,"37,976 SAR",49487,10.21,2WD,standard,Dammam,2,2,Black,individual,0
Shevy,suv,8,2006,"117,620 SAR",2011,"52,293 SAR",53427,2.1,2WD,standard,Riyadh,11,2,Silver,company,0
Fourd,SUV,8,2004,"113,052 SAR",2012,"27,547 SAR",342373,2.68,2WD,standard,Madinah,8,1,Blue,individual,0
Masda,sedan,8,1996,"64,326 SAR",1998,"44,375 SAR",44866,10.6,2WD,premium,Madinah,-2,3,Red,individual,0
Mercetes,suv,4,2004,,2013,"36,730 SAR",358327,5.85,4WD,standard,Riyadh,1,2,Black,individual,0
Toyoda,sedan,4,2002,"62,093 SAR",2005,"48,990 SAR",61493,16.53,2WD,standard,Jeddah,9,2,Black,individual,1
Honta,suv,4,1999,"73,139 SAR",2005,"32,830 SAR",276382000mts,13.32,2WD,standard,AdDhahran,6,3,Blue,individual,0
Masda,SEDAN,4,2006,,2010,"39,347 SAR",54368,13.94,4WD,standard,Madinah,6,1,Gray,individual,1
Fourd,SEDAN,8,1996,"64,326 SAR",2003,"28,874 SAR",126671000mts,5.06,2WD,standard,Medina,-2,1,Brown,individual,1
Masda,crossover,4,1999,"58,511 SAR",2002,"42,149 SAR",58596,16.4,2WD,standard,Riyadh,4,2,Red,individual,1
Honta,suv,4,2003,,2005,"53,932 SAR",101831,16.59,2WD,standard,Madinah,12,4,White,individual,1
Honta,sedan,4,2004,,2004,"40,291 SAR",962000mts,27.6,2WD,standard,Makkah,6,3,Gray,individual,0
Huendae,crossover,6,2004,"64,601 SAR",2008,"38,019 SAR",187308,13.97,2WD,standard,Riyadh,0,2,Black,individual,0
Fourd,suv,4,2003,,2012,"35,821 SAR",187238,7.71,4WD,standard,Riyadh,-5,3,Red,individual,1
Toyoda,SEDAN,4,2002,,2011,"21,207 SAR",71015,18.17,2WD,standard,Madinah,10,3,Black,individual,0
Honta,SUV,4,1995,"67,569 SAR",2000,"31,543 SAR",244313000mts,12.97,2WD,standard,DMM,12,1,Gray,individual,0
Toyoda,sedan,8,2001,,2007,"44,103 SAR",56956,10.13,4WD,standard,RYD,3,1,Gray,company,1
Wolksvagon,suv,4,1997,,1998,"83,819 SAR",22684,12.43,4WD,standard,Jeddah,-2,2,Gray,individual,0
Toyoda,suv,4,2000,"107,427 SAR",2005,"57,817 SAR",102078,11.06,4WD,standard,Riyadh,6,3,Gray,individual,0
Mercetes,crossover,4,1997,"110,229 SAR",2005,"31,415 SAR",57181,7.73,2WD,premium,Makkah,1,2,White,individual,0
Toyoda,sedan,8,2003,"76,001 SAR",2010,"45,885 SAR",77620,8.78,4WD,standard,Mecca,-2,1,Gray,individual,1
JournalMotors,SEDAN,4,2002,"101,418 SAR",2010,"30,349 SAR",78847000mts,5.43,2WD,premium,Dammam,-3,1,Red,individual,1
Huendae,sedan,6,1995,"45,046 SAR",1999,"27,626 SAR",67224,22.71,2WD,standard,Dhahran,9,1,Blue,individual,0
JournalMotors,SUV,4,2000,,2005,"46,435 SAR",84114,4.08,2WD,standard,Makkah,7,2,Black,individual,0
Wolksvagon,crossover,4,2003,,2008,"45,448 SAR",103716,10.24,2WD,standard,AdDhahran,1,2,Black,company,0
Huendae,sedan,4,2003,"52,779 SAR",2009,"24,757 SAR",258687,23.3,2WD,standard,Madinah,-2,4,Gray,individual,0
Masda,SUV,6,1999,,2008,"29,028 SAR",168733,5.77,2WD,premium,Madinah,6,3,Brown,individual,0
Huendae,suv,6,2000,"89,522 SAR",2002,"61,756 SAR",22468,11.97,4WD,standard,Makkah,-2,1,White,company,0
JournalMotors,suv,8,2002,,2006,"96,693 SAR",93424,4.07,4WD,premium,DMM,8,3,Gray,individual,1
Fourd,SUV,8,2003,"133,003 SAR",2005,"83,013 SAR",41304,3.39,4WD,standard,Medina,11,1,Silver,individual,0
BeEmW,sedan,4,2002,,2006,"38,573 SAR",160096000mts,7.12,2WD,standard,Jeddah,3,1,Gray,individual,0
Fourd,sedan,8,1998,"66,925 SAR",2000,"41,771 SAR",17741,4.12,2WD,standard,Mecca,10,2,Red,individual,0
Shevy,suv,4,1996,"162,102 SAR",2003,"72,763 SAR",167520,3.81,4WD,premium,Makkah,-3,2,Gray,individual,1
Toyoda,crossover,6,1999,"84,256 SAR",2005,"45,564 SAR",295038000mts,15.61,4WD,standard,Madinah,9,1,Brown,individual,0
Toyoda,sedan,6,2000,"83,554 SAR",2006,"47,923 SAR",274411,13.9,2WD,premium,Dhahran,2,1,Gray,individual,1
Masda,suv,8,2005,"138,376 SAR",2006,"104,350 SAR",37847000mts,5.43,4WD,premium,Mecca,5,2,Silver,individual,1
Nesshan,crossover,4,2002,"104,316 SAR",2010,"36,145 SAR",196941000mts,16.39,4WD,premium,Jeddah,-2,3,Silver,individual,0
Nesshan,sedan,4,2006,"56,009 SAR",2008,"47,223 SAR",45408,21.18,2WD,standard,RYD,-5,2,Brown,individual,0
Shevy,suv,8,2005,"115,313 SAR",2007,"71,972 SAR",23432,4.33,2WD,standard,Dammam,6,2,Blue,individual,0
Nesshan,suv,4,2004,"96,902 SAR",2012,"33,492 SAR",311681000mts,17.86,4WD,standard,Makkah,3,3,Gray,company,1
JournalMotors,sedan,4,2002,"72,441 SAR",2003,"47,072 SAR",39999,7.63,2WD,standard,Makkah,4,2,Black,individual,0
Wolksvagon,suv,4,2001,"109,576 SAR",2008,"56,705 SAR",147284,8.79,4WD,standard,Dhahran,4,2,Silver,company,0
Toyoda,sedan,4,1997,"78,735 SAR",2004,"38,708 SAR",333751000mts,11.95,2WD,premium,DMM,-2,2,Gray,individual,0
Toyoda,suv,8,1999,"87,767 SAR",2005,"50,466 SAR",32612,7.21,2WD,standard,AdDhahran,3,2,White,individual,0
Shevy,crossover,4,2007,"95,978 SAR",2012,"42,671 SAR",91449,6.19,2WD,standard,Riyadh,6,3,White,individual,0
Masda,crossover,4,1999,,2003,"60,287 SAR",76165,20.43,4WD,premium,Jeddah,5,3,Silver,individual,0
Shevy,suv,6,2005,"138,376 SAR",2007,"82,049 SAR",94951000mts,3.59,4WD,standard,DMM,6,2,Black,individual,0
Huendae,CROSSOVER,4,2006,"80,653 SAR",2010,"54,960 SAR",93074000mts,15.07,4WD,standard,AdDhahran,3,2,Blue,individual,0
Toyoda,SUV,4,2004,"116,283 SAR",2009,"62,583 SAR",87578,12.81,4WD,standard,Dammam,-5,3,White,individual,0
Wolksvagon,suv,6,1997,"84,359 SAR",1999,"63,737 SAR",33062,9.32,2WD,standard,Dhahran,6,3,White,individual,0
Toyoda,SEDAN,4,2002,"62,093 SAR",2006,"39,812 SAR",71252,14.45,2WD,standard,Dammam,6,3,Silver,individual,1
Toyoda,suv,4,1998,,2003,"58,659 SAR",217733,10.26,4WD,standard,Dhahran,3,1,Gray,individual,0
Fourd,SEDAN,6,2003,,2007,"37,273 SAR",81827,8.77,2WD,standard,Riyadh,6,2,Gray,individual,0
Shevy,SEDAN,4,1993,,1995,"39,725 SAR",37445,8.44,2WD,standard,Mecca,12,1,White,company,1
Fourd,SEDAN,4,1996,,1999,"36,299 SAR",65014,10.77,2WD,standard,DMM,-5,3,Blue,individual,0
BeEmW,crossover,4,1999,,1999,"60,512 SAR",1381,6.36,4WD,standard,Madinah,10,2,Black,individual,0
Honta,suv,6,2004,"80,752 SAR",2008,"47,524 SAR",151171,9.37,2WD,standard,Riyadh,-5,1,White,individual,0
Mercetes,suv,4,2001,"149,145 SAR",2004,"93,513 SAR",48920,4.66,2WD,premium,Madinah,2,1,Silver,individual,0
Nesshan,SUV,4,2001,,2003,"72,756 SAR",46616,17.76,4WD,standard,Madinah,7,1,Red,individual,1
JournalMotors,suv,4,2002,"108,662 SAR",2004,"67,821 SAR",34448,5.09,2WD,standard,Madinah,5,2,Gray,individual,0
Toyoda,sedan,4,2005,"110,701 SAR",2007,"92,004 SAR",38218,20.74,4WD,premium,Dhahran,4,2,White,individual,0
Huendae,crossover,4,2000,,2002,"47,552 SAR",19368000mts,19.17,2WD,standard,Dammam,-2,1,Black,individual,1
Toyoda,SEDAN,4,2006,"67,211 SAR",2011,"37,800 SAR",222027000mts,15.66,2WD,standard,Dammam,7,3,Red,individual,0
Honta,sedan,4,2005,"92,251 SAR",2013,"27,460 SAR",166759,14.2,4WD,premium,RYD,12,2,White,individual,1
JournalMotors,crossover,4,1996,,2003,"34,649 SAR",122434,4.45,2WD,standard,Mecca,-2,1,Gray,company,1
Masda,crossover,4,2003,"63,334 SAR",2006,"41,476 SAR",39990000mts,14.97,2WD,standard,AdDhahran,6,1,White,individual,1
BeEmW,suv,4,2007,,2012,"53,206 SAR",103520,4.21,2WD,standard,Jeddah,5,4,White,company,1
Toyoda,SUV,4,1998,"86,046 SAR",1999,"74,808 SAR",6799,11.63,2WD,standard,Dammam,6,1,Black,company,1
Masda,suv,4,1999,"73,139 SAR",2001,"50,454 SAR",24455000mts,13.31,2WD,standard,JED,-5,2,Silver,individual,0
Huendae,SUV,8,1999,,2001,"50,328 SAR",70001,7.83,2WD,standard,Makkah,7,1,Gray,individual,1
Huendae,sedan,4,2001,"60,875 SAR",2010,"22,147 SAR",153227,23.14,4WD,standard,Dhahran,2,1,Black,individual,1
Mercetes,suv,8,1998,"120,465 SAR",2005,"48,923 SAR",80355000mts,3.6,4WD,standard,Medina,5,4,Black,individual,0
Nesshan,crossover,6,1994,,2000,"35,056 SAR",103649000mts,12.57,2WD,premium,Jeddah,7,3,Silver,individual,0
Masda,CROSSOVER,8,2002,"86,930 SAR",2004,"59,968 SAR",37143,7.3,2WD,premium,RYD,8,2,Red,company,0
Masda,suv,4,2000,"89,522 SAR",2006,"46,999 SAR",120959000mts,13.42,4WD,standard,DMM,3,3,White,individual,0
Huendae,crossover,4,1997,,2005,"22,321 SAR",91897000mts,14.95,2WD,premium,Medina,4,2,White,individual,0
Masda,SUV,4,1997,,2004,"55,803 SAR",93822,14.53,4WD,premium,Dhahran,7,2,Brown,individual,0
Fourd,sedan,8,1993,"84,862 SAR",1993,"60,947 SAR",1165,5.87,2WD,premium,JED,-3,3,Blue,individual,1
Shevy,suv,4,2004,,2009,"63,331 SAR",33193,6.26,4WD,standard,Dammam,7,2,Red,individual,1
Masda,sedan,6,2009,"71,325 SAR",2011,"51,663 SAR",43542,9.28,4WD,standard,Jeddah,-5,2,Black,individual,1
Shevy,suv,4,1993,"127,294 SAR",2000,"54,418 SAR",80791000mts,3.15,2WD,premium,AdDhahran,5,1,Brown,individual,0
Fourd,CROSSOVER,4,1998,"80,310 SAR",2005,"32,615 SAR",265915,6.07,2WD,standard,Dhahran,4,3,Blue,company,0
JournalMotors,crossover,4,1998,"134,921 SAR",2000,"88,889 SAR",87922,9.81,4WD,premium,Makkah,-2,2,Blue,individual,0
Nesshan,suv,6,2006,"84,014 SAR",2013,"37,711 SAR",285064,8.33,2WD,standard,Madinah,7,2,Black,individual,0
Fourd,crossover,4,2004,"108,530 SAR",2013,"29,384 SAR",394267,5.93,4WD,standard,Madinah,1,2,White,company,0
Shevy,suv,8,1999,"102,395 SAR",2007,"26,264 SAR",60880,2.07,2WD,standard,RYD,10,3,Red,individual,0
Huendae,sedan,4,1993,"60,616 SAR",1995,"48,297 SAR",19726,18.44,2WD,premium,JED,5,2,Silver,company,1
JournalMotors,crossover,4,2004,"90,442 SAR",2009,"40,210 SAR",38719,7.83,2WD,standard,Madinah,4,2,White,individual,0
Honta,suv,6,2002,,2009,"38,507 SAR",75065000mts,11.37,2WD,standard,DMM,-2,2,White,individual,1
Shevy,sedan,4,2004,,2011,"38,567 SAR",280822,10.2,4WD,standard,Makkah,5,3,White,individual,1
Fourd,SUV,6,2005,,2013,"31,056 SAR",149974000mts,4.78,2WD,standard,Dammam,-3,3,White,company,1
Toyoda,sedan,4,1996,"55,136 SAR",2000,"39,093 SAR",148663,16.51,2WD,standard,Riyadh,2,2,Black,individual,0
JournalMotors,SEDAN,4,2009,"83,213 SAR",2017,"21,344 SAR",70106,10.02,2WD,standard,Dhahran,5,2,Gray,individual,0
BeEmW,crossover,4,2002,"104,316 SAR",2009,"49,550 SAR",146661,9.24,4WD,standard,Madinah,-3,2,Gray,individual,0
Geep,suv,4,2007,"119,972 SAR",2013,"51,288 SAR",139864,3.74,2WD,standard,Jeddah,9,3,White,individual,0
Honta,sedan,6,1996,"45,947 SAR",2002,"19,593 SAR",238297,12.21,2WD,standard,Madinah,4,4,Brown,individual,0
JournalMotors,sedan,4,2000,"83,554 SAR",2005,"43,339 SAR",55130,9.47,4WD,standard,Riyadh,3,2,Black,individual,1
Shevy,SEDAN,4,1996,,1997,"43,888 SAR",35480,6.05,2WD,standard,JED,11,2,Brown,individual,1
JournalMotors,suv,4,1997,"98,419 SAR",1998,"67,318 SAR",10261,4.73,2WD,standard,Makkah,9,3,Red,company,0
Huendae,SEDAN,4,1999,"58,511 SAR",2008,"19,158 SAR",93405000mts,22.24,4WD,standard,Medina,-5,2,White,individual,1
BeEmW,crossover,4,2005,"110,701 SAR",2008,"72,880 SAR",36441000mts,8.44,4WD,standard,Riyadh,-2,2,Black,individual,1
Toyoda,CROSSOVER,6,2006,"80,653 SAR",2011,"43,407 SAR",55972,9.45,2WD,standard,Jeddah,4,3,Brown,individual,0
Shevy,crossover,4,1998,"96,372 SAR",2004,"39,139 SAR",225485000mts,11.47,4WD,standard,Riyadh,-3,2,Silver,individual,0
Masda,sedan,4,1997,"46,866 SAR",2003,"24,604 SAR",56491,11.79,2WD,standard,Medina,3,3,Gray,individual,0
Nesshan,suv,4,2004,,2009,"43,980 SAR",173415000mts,13.94,2WD,standard,Makkah,1,3,Gray,company,1
Honta,SEDAN,8,1996,,2002,"22,686 SAR",267170,15.42,2WD,standard,Madinah,-2,1,Black,individual,0
Masda,sedan,4,2005,,2009,"33,677 SAR",36981,24.19,2WD,standard,Dhahran,-5,2,Black,company,0
Wolksvagon,SUV,4,2003,,2008,"51,130 SAR",96308,6.8,2WD,standard,DMM,13,3,White,individual,0
BeEmW,SUV,6,2007,"143,967 SAR",2014,"61,545 SAR",70666,3.52,4WD,standard,RYD,7,1,White,individual,0
Honta,suv,4,2007,,2014,"56,416 SAR",139499,15.82,4WD,standard,Medina,-5,4,White,individual,0
Honta,sedan,4,2000,"59,681 SAR",2003,"41,358 SAR",31813,10.65,4WD,standard,Madinah,2,3,Black,individual,0
Masda,suv,4,2002,,2004,"53,543 SAR",36523000mts,12.03,2WD,standard,Madinah,12,3,Red,company,0
Mercetes,SUV,4,2001,,2006,"49,732 SAR",58200000mts,5.03,2WD,standard,Medina,7,2,Gray,individual,1
BeEmW,suv,4,2002,"108,662 SAR",2008,"46,453 SAR",60950000mts,4.2,2WD,standard,Riyadh,8,2,Red,individual,0
Honta,sedan,4,2004,,2009,"27,644 SAR",196028000mts,26.62,2WD,standard,Makkah,4,3,Brown,individual,0
Shevy,SEDAN,4,2000,,2009,"16,966 SAR",97205,5.88,2WD,standard,AdDhahran,4,4,White,individual,0
Shevy,suv,6,2006,"164,668 SAR",2011,"73,211 SAR",122144000mts,4.03,2WD,premium,JED,-3,1,Red,individual,0
JournalMotors,sedan,4,1998,"66,925 SAR",2002,"35,448 SAR",52432000mts,5.64,2WD,standard,Riyadh,9,1,Blue,individual,1
Honta,SUV,8,2005,"115,313 SAR",2013,"36,323 SAR",61757,6.5,2WD,premium,Medina,3,1,Gray,individual,0
Shevy,suv,4,2004,"158,274 SAR",2011,"75,180 SAR",68718,2.85,2WD,premium,Medina,2,1,White,company,0
Fourd,sedan,6,2004,,2007,"59,542 SAR",61376,6.28,2WD,premium,AdDhahran,5,1,Brown,individual,0
Honta,sedan,8,2006,,2009,"34,932 SAR",64350000mts,10.9,2WD,standard,Dhahran,-2,3,Red,individual,0
Fourd,crossover,6,2002,"86,930 SAR",2007,"38,649 SAR",91712000mts,5.64,2WD,standard,RYD,9,2,Gray,company,0
Toyoda,SUV,6,2004,,2010,"63,185 SAR",94196,8.19,4WD,standard,Medina,10,3,Gray,company,1
Wolksvagon,CROSSOVER,4,1996,,2000,"40,302 SAR",194118,9.79,2WD,standard,Madinah,12,1,Red,individual,1
Masda,crossover,4,2006,,2008,"56,668 SAR",12423,21.03,2WD,standard,RYD,3,3,White,individual,0
Fourd,suv,6,2007,"143,967 SAR",2009,"99,841 SAR",40500,5.65,4WD,standard,Medina,1,1,White,company,0
BeEmW,crossover,8,2003,"88,668 SAR",2006,"50,035 SAR",50441000mts,3.92,2WD,standard,Dammam,5,1,Blue,company,0
JournalMotors,SEDAN,4,2002,"86,930 SAR",2008,"39,227 SAR",112247,9.3,4WD,standard,AdDhahran,1,4,Black,individual,0
Shevy,suv,4,2001,"106,532 SAR",2004,"54,254 SAR",130057,4.94,2WD,standard,Madinah,10,4,Red,company,0
Shevy,suv,4,2008,"171,320 SAR",2014,"76,901 SAR",77650,5.63,2WD,premium,AdDhahran,8,2,Silver,individual,1
Nesshan,crossover,4,2002,,2004,"59,682 SAR",69601,17.33,4WD,standard,Medina,1,1,Blue,individual,0
Fourd,SEDAN,4,1999,"68,263 SAR",2001,"42,606 SAR",40281,7.13,2WD,standard,DMM,7,2,White,individual,0
