Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Toyoda,sedan,4,2006,"80,653 SAR",2011,"47,748 SAR",49386,15.28,4WD,standard,Dhahran,14,1,Blue,individual,0
Mercetes,crossover,4,1997,"94,482 SAR",2000,"53,316 SAR",30579,4.79,4WD,standard,Dhahran,13,2,White,individual,0
Fourd,suv,8,1999,"102,395 SAR",2007,"26,264 SAR",159134,4.45,2WD,standard,Riyadh,9,2,Silver,individual,0
JournalMotors,suv,4,2002,"130,395 SAR",2007,"52,176 SAR",265389,4.55,4WD,standard,Madinah,4,2,Blue,individual,0
JournalMotors,sedan,4,2003,"73,890 SAR",2009,"31,509 SAR",285208,7.41,2WD,standard,Madinah,10,3,Red,company,1
Mercetes,suv,6,2002,"182,553 SAR",2008,"74,139 SAR",113974,5.99,4WD,premium,Makkah,7,4,White,individual,0
Honta,crossover,4,1998,"80,310 SAR",2005,"41,741 SAR",115805,15.25,2WD,premium,Jeddah,10,3,Blue,individual,0
BeEmW,crossover,4,2005,"92,251 SAR",2013,"22,479 SAR",131446,7.13,2WD,standard,Dammam,8,4,Black,individual,0
JournalMotors,suv,4,2003,"110,836 SAR",2004,"75,811 SAR",23824,2.34,2WD,standard,Dammam,13,3,Gray,individual,0
Toyoda,sedan,4,2007,"115,173 SAR",2014,"65,562 SAR",168449,17.36,4WD,premium,Riyadh,6,2,Silver,individual,0
JournalMotors,sedan,4,1998,"66,925 SAR",2003,"28,267 SAR",235365,7.54,2WD,standard,Madinah,6,2,Blue,individual,0
JournalMotors,sedan,6,1998,"66,925 SAR",2002,"37,417 SAR",197690,4.61,2WD,standard,Jeddah,3,1,Black,individual,1
Fourd,suv,4,1993,"90,924 SAR",1996,"51,180 SAR",143673,5.41,2WD,standard,Makkah,5,2,Silver,individual,1
Huendae,sedan,4,2006,"94,096 SAR",2011,"50,862 SAR",113134,15.27,4WD,premium,Dammam,4,2,Gray,individual,0
Toyoda,sedan,4,2005,"65,893 SAR",2007,"60,848 SAR",37293,16.88,2WD,standard,Madinah,1,1,Black,individual,0
JournalMotors,crossover,4,2003,"88,668 SAR",2006,"52,537 SAR",64383,4.44,2WD,standard,Dhahran,11,3,Red,individual,1
Masda,crossover,4,1999,"70,214 SAR",2003,"37,190 SAR",188467,13.29,4WD,standard,Madinah,7,3,Gray,individual,0
Shevy,sedan,4,2006,"94,096 SAR",2013,"42,237 SAR",101416,7.71,4WD,standard,Dammam,10,2,Red,individual,1
Fourd,suv,4,2001,"106,532 SAR",2005,"51,053 SAR",169388,3.21,2WD,standard,Dhahran,5,2,Blue,individual,0
Honta,suv,6,2003,"79,168 SAR",2006,"52,120 SAR",118355,8.28,2WD,standard,Makkah,3,1,Gray,individual,0
JournalMotors,crossover,4,2005,"92,251 SAR",2012,"46,010 SAR",149648,6.7,2WD,standard,Dammam,3,3,Gray,individual,1
Huendae,suv,4,2001,"76,094 SAR",2007,"39,949 SAR",69377,12.52,2WD,standard,Dammam,3,3,Silver,individual,0
Nesshan,crossover,4,2003,"63,334 SAR",2007,"40,785 SAR",87879,15.86,2WD,standard,Dhahran,5,2,Black,individual,1
JournalMotors,crossover,8,1999,"137,619 SAR",2003,"65,950 SAR",164005,4.03,4WD,premium,Riyadh,8,2,Silver,individual,0
Masda,sedan,8,1992,"42,448 SAR",2000,"13,371 SAR",73869,13.6,2WD,standard,Madinah,3,3,White,individual,0
Toyoda,crossover,6,1993,"62,348 SAR",1998,"35,419 SAR",180391,14.18,2WD,standard,Madinah,3,2,White,individual,0
Honta,suv,8,2003,"79,168 SAR",2007,"46,592 SAR",173833,6.23,2WD,standard,Riyadh,3,2,Black,individual,0
JournalMotors,sedan,8,2000,"97,480 SAR",2003,"55,007 SAR",51691,3.8,2WD,premium,Riyadh,5,2,White,individual,0
Honta,sedan,4,1996,"64,326 SAR",2000,"39,451 SAR",75631,15.28,2WD,premium,Dammam,8,2,Brown,individual,0
Shevy,sedan,8,1994,"61,828 SAR",1998,"34,654 SAR",39196,5.24,2WD,standard,Dhahran,2,3,Red,individual,0
Masda,suv,4,2003,"110,836 SAR",2007,"58,706 SAR",156412,7.48,2WD,premium,Makkah,4,3,Blue,individual,0
Nesshan,sedan,4,1994,"52,995 SAR",1994,"39,663 SAR",1188,19.45,4WD,standard,Riyadh,9,2,White,individual,0
Huendae,suv,6,1995,"67,569 SAR",1997,"49,202 SAR",82353,10.97,2WD,standard,Dhahran,3,2,White,individual,0
Toyoda,sedan,4,2004,"90,442 SAR",2009,"53,543 SAR",106549,17.2,2WD,premium,Makkah,5,2,Red,company,0
Fourd,sedan,4,2002,"72,441 SAR",2005,"36,790 SAR",156849,7.06,2WD,standard,Dhahran,5,3,Blue,individual,0
Toyoda,crossover,6,2002,"89,414 SAR",2008,"48,585 SAR",105339,9.15,4WD,standard,Dhahran,4,3,White,company,1
Honta,suv,4,2006,"100,817 SAR",2010,"65,578 SAR",26051,12.15,4WD,standard,Madinah,1,2,Black,individual,1
Masda,sedan,4,2001,"60,875 SAR",2008,"30,201 SAR",74174,15.0,4WD,standard,Riyadh,6,2,Gray,individual,1
Fourd,sedan,6,2000,"69,628 SAR",2004,"40,977 SAR",28544,6.75,2WD,standard,Makkah,2,1,Red,individual,1
Fourd,sedan,6,2003,"103,447 SAR",2004,"67,219 SAR",19418,6.76,2WD,premium,Jeddah,10,4,White,individual,0
Shevy,suv,4,2008,"146,846 SAR",2014,"62,776 SAR",128023,4.43,4WD,standard,Makkah,4,1,Black,company,0
Toyoda,crossover,8,2003,"106,402 SAR",2008,"57,122 SAR",178882,9.27,2WD,premium,Jeddah,5,2,Blue,company,1
JournalMotors,suv,4,2006,"117,620 SAR",2011,"58,104 SAR",92567,6.38,2WD,standard,Riyadh,1,2,Blue,individual,0
Toyoda,sedan,4,1996,"55,136 SAR",1999,"46,033 SAR",35693,18.55,2WD,standard,Jeddah,3,3,Gray,company,0
JournalMotors,sedan,4,2005,"92,251 SAR",2010,"45,458 SAR",220741,7.8,4WD,standard,Madinah,3,3,Gray,individual,1
Toyoda,suv,4,2006,"141,144 SAR",2009,"96,174 SAR",24922,8.16,2WD,premium,Makkah,9,4,Black,individual,1
BeEmW,suv,4,2008,"122,372 SAR",2015,"49,698 SAR",247512,5.65,2WD,standard,Dhahran,8,3,Blue,company,0
Honta,crossover,4,2001,"60,875 SAR",2005,"39,201 SAR",89564,15.76,2WD,standard,Dhahran,6,1,Silver,individual,1
Huendae,crossover,6,2003,"88,668 SAR",2008,"39,323 SAR",181079,12.27,2WD,premium,Dammam,13,4,Gray,individual,0
Masda,sedan,4,2001,"50,729 SAR",2006,"27,421 SAR",50075,20.97,2WD,standard,Riyadh,9,2,Brown,individual,0
Wolksvagon,suv,4,2000,"107,427 SAR",2004,"62,320 SAR",52298,7.84,4WD,standard,Dammam,8,4,White,individual,0
Honta,suv,6,2001,"76,094 SAR",2003,"55,118 SAR",44306,11.44,2WD,standard,Dhahran,6,1,Red,individual,1
Honta,crossover,8,2004,"77,522 SAR",2007,"48,350 SAR",56911,9.36,4WD,standard,Makkah,4,1,Gray,individual,0
Huendae,crossover,6,2006,"80,653 SAR",2013,"36,203 SAR",288855,7.9,4WD,standard,Dammam,8,1,Blue,individual,0
Toyoda,crossover,4,2005,"79,072 SAR",2007,"65,717 SAR",41894,16.0,2WD,standard,Dhahran,5,2,Black,individual,0
JournalMotors,suv,8,2003,"110,836 SAR",2010,"52,515 SAR",255416,3.85,2WD,standard,Jeddah,1,2,White,individual,1
Toyoda,crossover,8,1998,"96,372 SAR",1998,"71,816 SAR",716,10.3,2WD,premium,Dhahran,7,1,Black,individual,0
JournalMotors,suv,4,2005,"115,313 SAR",2010,"54,116 SAR",100397,5.07,2WD,standard,Makkah,2,4,White,individual,0
Toyoda,suv,4,2007,"143,967 SAR",2011,"87,913 SAR",79519,7.25,2WD,premium,Makkah,9,2,Silver,individual,0
Shevy,sedan,4,2002,"101,418 SAR",2003,"69,369 SAR",50008,10.03,2WD,premium,Dhahran,2,2,White,individual,0
Shevy,sedan,4,2004,"105,516 SAR",2008,"50,566 SAR",87300,6.04,2WD,premium,Madinah,6,4,White,individual,0
Fourd,sedan,4,2004,"105,516 SAR",2009,"52,124 SAR",91456,5.28,2WD,premium,Riyadh,1,1,Black,individual,0
Toyoda,crossover,6,1995,"77,840 SAR",2000,"44,220 SAR",93610,11.93,4WD,standard,Dammam,3,4,Gray,individual,0
Nesshan,suv,6,2001,"76,094 SAR",2006,"37,392 SAR",59714,12.4,2WD,standard,Dhahran,12,1,Red,individual,0
Toyoda,crossover,4,2007,"82,266 SAR",2007,"61,304 SAR",1048,9.67,2WD,standard,Madinah,8,2,White,company,0
Huendae,suv,4,2009,"89,156 SAR",2013,"60,755 SAR",22279,15.05,2WD,standard,Jeddah,2,3,Blue,individual,0
Toyoda,sedan,4,1998,"68,837 SAR",2001,"49,138 SAR",129278,17.03,4WD,standard,Makkah,7,1,White,company,0
Geep,crossover,4,2003,"106,402 SAR",2003,"65,501 SAR",1132,5.06,4WD,standard,Madinah,6,2,White,company,0
Fourd,suv,4,2005,"115,313 SAR",2009,"58,331 SAR",191850,3.47,2WD,standard,Jeddah,1,4,Brown,individual,0
Toyoda,suv,4,2008,"104,890 SAR",2010,"88,055 SAR",15320,11.61,2WD,standard,Madinah,3,1,Black,individual,0
Honta,crossover,4,2005,"65,893 SAR",2007,"50,001 SAR",14740,19.95,2WD,standard,Dhahran,5,1,Red,individual,0
Honta,suv,6,2005,"82,367 SAR",2008,"51,372 SAR",29361,9.13,2WD,standard,Madinah,10,2,Red,individual,0
JournalMotors,suv,4,2003,"110,836 SAR",2005,"69,370 SAR",71961,4.24,2WD,standard,Makkah,3,4,Silver,company,0
Geep,suv,4,2002,"108,662 SAR",2006,"54,814 SAR",42120,4.65,2WD,standard,Riyadh,5,3,Gray,individual,0
Toyoda,suv,4,2003,"95,002 SAR",2010,"51,894 SAR",169530,14.47,2WD,standard,Dammam,3,4,White,individual,0
Huendae,suv,4,2000,"104,443 SAR",2003,"68,398 SAR",57057,12.3,2WD,premium,Madinah,10,3,Silver,individual,1
BeEmW,suv,4,2000,"104,443 SAR",2001,"71,260 SAR",45207,4.8,2WD,standard,Madinah,4,1,Black,company,1
Toyoda,sedan,4,2004,"64,601 SAR",2007,"50,968 SAR",55696,22.79,2WD,standard,Dhahran,10,2,Black,individual,1
Fourd,sedan,4,2005,"76,875 SAR",2006,"55,211 SAR",22186,11.19,2WD,standard,Madinah,6,2,Black,individual,1
JournalMotors,sedan,8,1998,"66,925 SAR",2001,"37,765 SAR",21260,4.54,2WD,standard,Makkah,7,1,Black,company,0
JournalMotors,suv,6,1997,"165,344 SAR",1998,"131,944 SAR",19055,3.46,4WD,premium,Makkah,2,3,Black,individual,1
JournalMotors,suv,4,1998,"120,465 SAR",1999,"86,517 SAR",17845,5.37,4WD,standard,Dammam,7,1,Black,company,1
Fourd,sedan,8,1998,"66,925 SAR",2000,"46,412 SAR",37336,5.24,2WD,standard,Madinah,1,2,Silver,individual,0
BeEmW,suv,4,2007,"143,967 SAR",2011,"76,255 SAR",81167,5.68,4WD,standard,Dammam,8,1,Black,individual,1
Fourd,sedan,4,2007,"95,978 SAR",2012,"49,783 SAR",114415,9.61,4WD,standard,Dammam,2,3,Blue,individual,1
Shevy,suv,4,1999,"102,395 SAR",2005,"45,962 SAR",57954,4.1,2WD,standard,Dhahran,7,1,Red,company,1
Nesshan,sedan,8,2004,"75,368 SAR",2010,"39,568 SAR",134115,10.14,2WD,premium,Madinah,3,3,White,company,0
Nesshan,suv,8,2009,"124,819 SAR",2012,"77,654 SAR",104366,5.05,2WD,premium,Dammam,4,1,Blue,individual,1
Masda,suv,6,2007,"85,694 SAR",2010,"53,447 SAR",59116,6.5,2WD,standard,Dhahran,14,2,White,individual,0
Shevy,suv,8,2007,"167,961 SAR",2013,"68,213 SAR",199411,4.39,2WD,premium,Makkah,5,2,Gray,individual,0
Fourd,suv,4,2002,"130,395 SAR",2009,"55,604 SAR",266259,2.44,4WD,standard,Dammam,4,1,Silver,individual,1
Huendae,suv,4,1998,"86,046 SAR",2001,"53,666 SAR",64585,12.9,4WD,standard,Makkah,5,2,Red,company,0
Toyoda,suv,4,2005,"98,840 SAR",2010,"50,535 SAR",227162,6.72,2WD,standard,Madinah,13,1,White,company,0
Wolksvagon,sedan,8,1998,"68,837 SAR",2001,"49,373 SAR",56659,7.0,4WD,standard,Dammam,7,2,Red,individual,1
Shevy,crossover,4,1996,"77,191 SAR",2000,"38,938 SAR",84543,6.71,2WD,standard,Madinah,4,3,White,individual,0
Toyoda,crossover,6,2006,"80,653 SAR",2010,"46,788 SAR",173120,11.45,2WD,standard,Jeddah,7,2,Black,individual,0
Mercetes,sedan,8,2003,"73,890 SAR",2009,"31,587 SAR",74412,3.17,2WD,standard,Madinah,8,1,Black,individual,0
Fourd,suv,6,2000,"125,332 SAR",2003,"67,188 SAR",122086,3.77,4WD,standard,Jeddah,9,1,Gray,individual,0
JournalMotors,crossover,4,2000,"116,976 SAR",2008,"30,004 SAR",108631,8.14,2WD,premium,Riyadh,9,2,Gray,individual,0
Toyoda,sedan,6,2000,"71,618 SAR",2005,"36,617 SAR",199373,12.86,4WD,standard,Riyadh,6,1,White,company,0
Masda,suv,4,2007,"85,694 SAR",2013,"40,490 SAR",137269,12.92,2WD,standard,Dhahran,9,1,White,individual,0
BeEmW,suv,4,2000,"104,443 SAR",2007,"44,649 SAR",171032,4.21,2WD,standard,Madinah,9,2,Gray,individual,0
Masda,suv,4,2003,"79,168 SAR",2008,"38,903 SAR",114361,12.4,2WD,standard,Jeddah,5,2,Silver,company,0
Nesshan,crossover,4,2005,"65,893 SAR",2008,"47,467 SAR",21549,21.94,2WD,standard,Dhahran,5,1,White,individual,1
Fourd,sedan,4,1998,"66,925 SAR",2002,"35,448 SAR",30670,5.65,2WD,standard,Madinah,7,3,Blue,individual,1
Shevy,sedan,6,2007,"111,974 SAR",2012,"49,659 SAR",95863,4.02,2WD,premium,Dammam,9,4,Blue,individual,1
Nesshan,suv,4,2000,"74,602 SAR",2005,"36,659 SAR",102038,14.06,2WD,standard,Dhahran,5,3,Red,individual,0
Wolksvagon,sedan,6,1998,"57,364 SAR",2004,"31,335 SAR",230025,8.73,2WD,standard,Makkah,1,2,White,individual,0
Nesshan,suv,4,1994,"66,244 SAR",1997,"43,611 SAR",53810,13.58,2WD,standard,Madinah,2,4,Black,individual,0
Fourd,suv,4,1992,"124,798 SAR",1994,"77,892 SAR",15551,6.3,2WD,premium,Makkah,8,2,White,individual,0
Fourd,sedan,6,2000,"83,554 SAR",2002,"52,150 SAR",28010,8.74,4WD,standard,Jeddah,5,2,Blue,individual,0
BeEmW,suv,4,1996,"96,489 SAR",2001,"45,043 SAR",112804,5.05,2WD,standard,Makkah,6,2,Black,individual,1
Huendae,suv,8,2000,"74,602 SAR",2006,"35,249 SAR",74959,6.48,2WD,standard,Makkah,7,1,Black,individual,0
Masda,sedan,6,2006,"56,009 SAR",2010,"31,227 SAR",66583,8.1,2WD,standard,Riyadh,6,3,Black,individual,0
Fourd,sedan,6,2002,"86,930 SAR",2004,"54,257 SAR",44294,4.27,4WD,standard,Jeddah,11,1,Blue,individual,0
Toyoda,suv,4,2005,"98,840 SAR",2012,"51,149 SAR",138390,10.03,2WD,standard,Madinah,5,3,Red,individual,0
Shevy,sedan,4,1996,"108,068 SAR",2000,"60,572 SAR",48210,4.55,4WD,premium,Jeddah,1,3,Blue,individual,0
Fourd,suv,8,2002,"108,662 SAR",2004,"67,651 SAR",69634,2.44,2WD,standard,Jeddah,7,2,White,company,1
Shevy,sedan,4,2003,"73,890 SAR",2007,"43,486 SAR",65267,10.16,2WD,standard,Riyadh,3,1,Gray,individual,1
Wolksvagon,sedan,6,2006,"80,653 SAR",2007,"66,780 SAR",23694,9.79,4WD,standard,Jeddah,12,1,Silver,individual,0
Huendae,suv,6,1998,"71,705 SAR",2004,"33,880 SAR",80483,9.93,2WD,standard,Dhahran,9,3,Red,individual,0
Fourd,suv,6,2006,"117,620 SAR",2008,"85,647 SAR",40242,4.42,2WD,standard,Madinah,2,3,Silver,company,1
Huendae,suv,4,2002,"77,616 SAR",2011,"21,949 SAR",167065,15.0,2WD,standard,Madinah,5,4,Black,individual,1
Honta,suv,8,1999,"73,139 SAR",2001,"47,932 SAR",73091,6.35,2WD,standard,Makkah,10,1,Gray,individual,0
Fourd,crossover,4,1994,"89,033 SAR",1997,"50,241 SAR",59970,6.33,4WD,standard,Jeddah,12,2,Black,individual,0
JournalMotors,sedan,8,2006,"78,413 SAR",2012,"39,108 SAR",126401,4.74,2WD,standard,Dammam,2,1,Gray,company,1
Nesshan,sedan,4,1993,"43,297 SAR",2000,"22,503 SAR",84887,24.65,2WD,standard,Riyadh,4,2,Blue,individual,0
Shevy,crossover,4,2002,"86,930 SAR",2004,"56,970 SAR",40783,8.83,2WD,standard,Dhahran,7,1,White,individual,1
JournalMotors,sedan,4,2003,"73,890 SAR",2005,"46,003 SAR",39671,8.43,2WD,standard,Dhahran,6,4,Black,individual,1
Nesshan,crossover,4,2007,"82,266 SAR",2012,"40,425 SAR",86302,11.68,4WD,standard,Riyadh,4,1,Red,individual,0
Wolksvagon,suv,4,1994,"95,392 SAR",1998,"58,105 SAR",89352,9.03,4WD,standard,Dammam,7,4,Silver,individual,1
JournalMotors,sedan,4,2000,"69,628 SAR",2006,"28,277 SAR",291037,5.2,2WD,standard,Riyadh,4,2,Blue,company,0
Shevy,crossover,4,2003,"88,668 SAR",2008,"43,801 SAR",83162,5.36,2WD,standard,Dhahran,1,2,Black,individual,0
Toyoda,suv,4,2000,"107,427 SAR",2007,"61,770 SAR",154394,13.9,4WD,standard,Dammam,3,2,Silver,individual,0
Shevy,suv,6,1998,"140,542 SAR",2001,"79,109 SAR",112421,3.98,2WD,premium,Jeddah,5,2,Red,company,1
Shevy,sedan,4,2003,"73,890 SAR",2004,"50,540 SAR",19975,7.93,2WD,standard,Madinah,7,2,White,individual,0
Fourd,sedan,4,2000,"69,628 SAR",2007,"31,254 SAR",74629,6.6,2WD,standard,Madinah,13,2,Gray,individual,1
JournalMotors,sedan,4,1999,"81,916 SAR",2002,"48,793 SAR",60013,8.15,4WD,standard,Madinah,3,4,Black,company,0
Toyoda,suv,4,1999,"147,449 SAR",2006,"76,304 SAR",64742,10.77,4WD,premium,Makkah,11,3,Gray,individual,0
Toyoda,crossover,4,1997,"113,379 SAR",2001,"76,158 SAR",69608,18.95,4WD,premium,Riyadh,8,3,Blue,individual,0
Toyoda,suv,4,1998,"120,465 SAR",2004,"65,804 SAR",131029,10.32,2WD,premium,Dammam,3,4,Silver,company,0
Shevy,sedan,4,1992,"83,198 SAR",1998,"33,788 SAR",219500,8.03,2WD,premium,Riyadh,5,2,Black,individual,0
Huendae,suv,4,2009,"106,988 SAR",2016,"58,696 SAR",272327,15.43,4WD,standard,Makkah,3,3,Silver,company,0
JournalMotors,suv,4,2008,"146,846 SAR",2014,"73,239 SAR",138623,6.81,4WD,standard,Dammam,3,2,Blue,individual,1
Masda,sedan,4,2009,"71,325 SAR",2018,"22,467 SAR",104625,13.46,4WD,standard,Dammam,1,2,Gray,individual,0
Toyoda,crossover,4,2004,"77,522 SAR",2008,"52,072 SAR",93719,15.12,2WD,standard,Riyadh,4,3,Red,individual,0
Geep,sedan,4,1997,"110,229 SAR",2000,"62,202 SAR",34999,4.24,4WD,premium,Dhahran,7,2,Red,individual,0
Shevy,suv,6,2001,"106,532 SAR",2008,"45,542 SAR",119481,2.72,2WD,standard,Riyadh,5,1,Brown,individual,0
Nesshan,crossover,6,2004,"64,601 SAR",2011,"32,219 SAR",295203,12.16,2WD,standard,Madinah,3,1,White,individual,0
JournalMotors,suv,4,1998,"100,387 SAR",2001,"56,648 SAR",60986,4.54,2WD,standard,Madinah,5,3,Red,company,0
Honta,suv,6,2004,"80,752 SAR",2010,"38,261 SAR",238538,10.05,2WD,standard,Dhahran,1,4,Black,individual,0
Toyoda,sedan,4,1999,"70,214 SAR",2001,"58,355 SAR",37725,19.0,4WD,standard,Dhahran,6,3,Gray,individual,0
Honta,sedan,8,1998,"57,364 SAR",2004,"29,814 SAR",60979,15.86,4WD,standard,Dammam,8,2,Black,individual,0
Fourd,suv,6,2007,"119,972 SAR",2016,"30,772 SAR",190368,3.89,2WD,standard,Madinah,10,1,Blue,company,0
Fourd,sedan,8,1995,"63,065 SAR",2003,"17,928 SAR",333135,6.1,2WD,standard,Riyadh,3,1,Black,individual,1
Honta,crossover,8,1994,"63,595 SAR",2002,"18,029 SAR",101278,7.47,4WD,standard,Makkah,10,3,Black,individual,0
Nesshan,suv,8,1999,"73,139 SAR",2003,"38,739 SAR",142519,8.15,2WD,standard,Dhahran,4,3,Gray,company,0
Fourd,crossover,4,1996,"77,191 SAR",2001,"38,132 SAR",46192,5.02,2WD,standard,Madinah,1,2,Gray,individual,0
JournalMotors,crossover,4,2002,"86,930 SAR",2003,"66,066 SAR",24039,5.69,2WD,standard,Jeddah,3,3,White,individual,0
Shevy,suv,6,2003,"110,836 SAR",2004,"75,811 SAR",18016,2.39,2WD,standard,Dammam,9,1,Red,individual,0
JournalMotors,sedan,4,2002,"72,441 SAR",2007,"33,817 SAR",43918,6.82,2WD,standard,Dhahran,5,1,Silver,individual,1
JournalMotors,suv,6,2003,"110,836 SAR",2010,"47,382 SAR",131524,4.91,2WD,standard,Jeddah,11,2,Black,individual,0
Toyoda,sedan,4,2006,"80,653 SAR",2010,"54,175 SAR",81100,15.51,4WD,standard,Madinah,10,1,White,individual,0
Honta,suv,4,1991,"62,424 SAR",1996,"34,083 SAR",108731,12.42,2WD,standard,Dhahran,2,2,Black,company,0
Toyoda,crossover,4,2002,"74,511 SAR",2009,"42,309 SAR",327030,18.33,2WD,standard,Dhahran,5,1,White,individual,1
Mercetes,sedan,8,1997,"78,735 SAR",2004,"33,575 SAR",326808,5.96,4WD,standard,Dhahran,8,3,Red,individual,1
Honta,crossover,8,1997,"56,239 SAR",2002,"26,254 SAR",182408,11.2,2WD,standard,Dammam,4,1,Gray,company,0
Fourd,sedan,4,1998,"80,310 SAR",1998,"51,910 SAR",1061,5.85,4WD,standard,Makkah,10,1,Red,individual,1
Shevy,crossover,8,1996,"108,068 SAR",1999,"57,933 SAR",106076,3.54,2WD,premium,Madinah,5,1,Black,individual,0
Toyoda,sedan,4,2004,"64,601 SAR",2008,"50,625 SAR",85356,16.01,2WD,standard,Dhahran,1,2,Black,individual,1
Shevy,suv,4,2000,"104,443 SAR",2002,"65,188 SAR",43555,5.34,2WD,standard,Madinah,4,3,Black,individual,0
Honta,sedan,4,2002,"51,744 SAR",2004,"37,301 SAR",84697,25.25,2WD,standard,Dammam,5,1,White,company,0
Fourd,sedan,6,1999,"68,263 SAR",2003,"34,435 SAR",57463,5.02,2WD,standard,Jeddah,9,2,Black,individual,0
Fourd,crossover,4,2001,"85,225 SAR",2005,"42,991 SAR",75131,4.19,2WD,standard,Dhahran,6,2,Black,individual,0
Fourd,suv,4,2004,"113,052 SAR",2009,"47,749 SAR",197075,5.31,2WD,standard,Dhahran,6,2,Blue,company,0
JournalMotors,sedan,4,2003,"88,668 SAR",2008,"39,323 SAR",49216,3.31,4WD,standard,Riyadh,4,4,Gray,company,1
Huendae,crossover,8,2004,"64,601 SAR",2007,"40,291 SAR",23390,12.53,2WD,standard,Makkah,6,3,Gray,individual,0
Geep,suv,4,1998,"140,542 SAR",1999,"96,130 SAR",7270,6.63,2WD,premium,Dammam,5,1,White,company,0
JournalMotors,suv,6,2001,"106,532 SAR",2005,"51,053 SAR",184211,2.86,2WD,standard,Makkah,4,3,White,individual,0
Honta,sedan,4,2000,"69,628 SAR",2009,"24,126 SAR",93455,19.97,2WD,premium,Madinah,1,2,White,company,0
Shevy,sedan,4,1995,"75,678 SAR",1999,"40,084 SAR",75493,8.82,4WD,standard,Makkah,7,1,White,individual,1
Honta,suv,6,2003,"79,168 SAR",2012,"23,566 SAR",168370,13.2,2WD,standard,Riyadh,6,3,Blue,individual,1
JournalMotors,suv,6,1993,"90,924 SAR",1993,"55,972 SAR",1371,5.06,2WD,standard,Dammam,4,3,White,individual,0
Fourd,suv,6,2003,"110,836 SAR",2012,"28,429 SAR",149923,4.32,2WD,standard,Madinah,4,2,Black,individual,0
Honta,suv,4,1995,"67,569 SAR",2000,"33,120 SAR",180559,12.07,2WD,standard,Riyadh,5,1,Gray,individual,1
Toyoda,suv,4,1997,"101,231 SAR",1998,"79,628 SAR",42593,9.52,4WD,standard,Makkah,6,3,Red,individual,0
Toyoda,crossover,4,2008,"83,912 SAR",2013,"50,179 SAR",103238,9.79,2WD,standard,Dhahran,3,3,Gray,individual,0
Masda,suv,4,2004,"96,902 SAR",2007,"69,805 SAR",69804,16.32,4WD,standard,Madinah,6,1,Red,individual,1
Geep,sedan,8,2005,"107,626 SAR",2012,"43,709 SAR",321598,4.03,2WD,premium,Makkah,6,2,White,company,0
Shevy,crossover,4,2000,"83,554 SAR",2005,"41,275 SAR",44246,5.68,2WD,standard,Makkah,1,3,Silver,individual,0
Toyoda,suv,4,2005,"98,840 SAR",2012,"56,832 SAR",109009,6.47,2WD,standard,Makkah,3,2,Brown,individual,0
Toyoda,suv,6,2007,"102,833 SAR",2010,"73,757 SAR",26940,10.32,2WD,standard,Dammam,4,2,Silver,individual,1
Fourd,sedan,4,2002,"72,441 SAR",2011,"18,581 SAR",149513,6.38,2WD,standard,Jeddah,5,1,Blue,individual,0
Fourd,suv,8,2000,"104,443 SAR",2004,"58,540 SAR",49094,2.99,2WD,standard,Riyadh,0,3,Gray,individual,0
Fourd,crossover,4,2003,"88,668 SAR",2008,"39,421 SAR",107834,5.82,2WD,standard,Madinah,6,3,White,individual,0
BeEmW,suv,6,2002,"182,553 SAR",2003,"138,740 SAR",7331,7.26,4WD,premium,Madinah,3,2,Gray,individual,0
Shevy,suv,4,1999,"102,395 SAR",2003,"54,235 SAR",51847,4.75,2WD,standard,Jeddah,5,2,Black,individual,1
Toyoda,suv,6,1999,"122,874 SAR",2002,"83,935 SAR",33403,10.35,2WD,premium,Dammam,4,2,White,company,0
Huendae,suv,8,1993,"90,924 SAR",1997,"50,694 SAR",33779,8.05,2WD,premium,Riyadh,7,2,Black,individual,0
Toyoda,suv,4,2005,"98,840 SAR",2012,"59,674 SAR",126979,13.58,2WD,standard,Madinah,2,3,Brown,company,1
Shevy,suv,6,2002,"182,553 SAR",2011,"54,628 SAR",174028,2.48,4WD,premium,Riyadh,1,3,Silver,individual,1
Shevy,crossover,6,2002,"86,930 SAR",2008,"41,291 SAR",70396,5.74,2WD,standard,Dammam,3,3,Silver,company,0
Toyoda,sedan,4,1996,"77,191 SAR",1999,"58,002 SAR",55194,20.53,2WD,premium,Dammam,4,3,White,individual,0
Toyoda,sedan,6,2001,"60,875 SAR",2008,"35,003 SAR",49123,12.66,2WD,standard,Riyadh,1,1,Gray,individual,0
Masda,suv,4,1995,"81,083 SAR",1999,"52,742 SAR",89675,13.87,4WD,standard,Dhahran,1,3,Black,individual,1
Honta,crossover,4,2001,"102,271 SAR",2006,"58,631 SAR",99152,14.61,4WD,premium,Riyadh,3,1,Gray,company,1
Toyoda,suv,6,2003,"114,002 SAR",2007,"66,134 SAR",179935,8.88,4WD,standard,Jeddah,6,3,Black,individual,0
Wolksvagon,suv,4,2004,"96,902 SAR",2008,"56,214 SAR",178983,10.08,2WD,standard,Madinah,11,2,Black,individual,0
Huendae,crossover,4,1994,"52,995 SAR",2002,"15,700 SAR",292827,20.99,2WD,standard,Madinah,10,2,Red,individual,0
